alert_count,alert_rate,dataset,evaluated_count,f1,fn,fnr,fp,fpr,fusion_if_weight,fusion_z_weight,negative_count,positive_count,pr_auc,precision,recall,roc_auc,scope,selection_status,target_early_end_cycle,target_training_quantile,threshold,threshold_source,tn,tp,training_derived_remaining_cycle_horizon
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.11052197802197802,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.11521978021978022,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.11991758241758241,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.1246153846153846,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.1293131868131868,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.134010989010989,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.1387087912087912,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.1434065934065934,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.1481043956043956,validation_fine_grid,2,7,138.0
36,0.9230769230769231,FD002,39,0.3181818181818182,1,0.125,29,0.9354838709677419,1.0,0.0,,,0.17455375887361183,0.19444444444444445,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.14835164835164835,validation_observed_score,2,7,138.0
35,0.8974358974358975,FD002,39,0.32558139534883723,1,0.125,28,0.9032258064516129,1.0,0.0,,,0.17455375887361183,0.2,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.15280219780219778,validation_fine_grid,3,7,138.0
35,0.8974358974358975,FD002,39,0.32558139534883723,1,0.125,28,0.9032258064516129,1.0,0.0,,,0.17455375887361183,0.2,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.1575,validation_fine_grid,3,7,138.0
35,0.8974358974358975,FD002,39,0.32558139534883723,1,0.125,28,0.9032258064516129,1.0,0.0,,,0.17455375887361183,0.2,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.1621978021978022,validation_fine_grid,3,7,138.0
35,0.8974358974358975,FD002,39,0.32558139534883723,1,0.125,28,0.9032258064516129,1.0,0.0,,,0.17455375887361183,0.2,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.16689560439560439,validation_fine_grid,3,7,138.0
35,0.8974358974358975,FD002,39,0.32558139534883723,1,0.125,28,0.9032258064516129,1.0,0.0,,,0.17455375887361183,0.2,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.17159340659340658,validation_fine_grid,3,7,138.0
